Timestamp,Wecd_R,Timestamp,Wecd_L
72056438,19.1002,72056438,27.3137
72072366,19.7797,72072366,25.0974
72088149,18.202,72088149,29.1996
72119927,17.8654,72119927,25.2687
72150734,18.3305,72150734,27.0948
72170098,17.2697,72170098,29.6626
72197397,20.8489,72197397,30.4749
72212970,17.6356,72212970,28.1291
72219379,20.3491,72219379,28.273
72248843,16.8303,72248843,27.2151
72290594,19.7076,72290594,25.4343
72305671,17.5947,72305671,27.1761
72336475,16.9226,72336475,29.3333
72351905,16.8606,72351905,27.5949
72368996,16.1716,72368996,27.5244
72388567,15.7582,72388567,28.9263
72414575,17.3814,72414575,26.3683
72430357,15.8765,72430357,27.0505
72445411,17.2405,72445411,26.2862
72461561,15.0186,72461561,24.3992
72493707,15.4616,72493707,26.0208
72508967,12.2963,72508967,24.8506
72524419,14.8453,72524419,26.6994
72554268,13.2947,72554268,27.465
72570105,13.6706,72570105,26.4454
72585778,12.0419,72585778,30.3102
72600217,12.7081,72600217,31.2548
72631057,14.3964,72631057,31.0924
72647186,14.5839,72647186,27.5472
72670530,14.456,72670530,25.3592
72679212,13.3,72679212,28.4449
72711026,12.078,72711026,25.5401
72732094,13.6297,72732094,24.207
72746615,11.8647,72746615,24.728
72762773,14.2518,72762773,24.8344
72780663,13.0057,72780663,26.0184
72813532,10.5411,72813532,23.9496
72839995,13.3041,72839995,29.2825
72866787,11.309,72866787,27.373
72882631,11.7821,72882631,24.2077
72902334,13.2532,72902334,24.4863
72921299,12.8811,72921299,23.1197
72959908,11.6509,72959908,23.746
72975137,12.204,72975137,29.3495
73005943,12.1713,73005943,27.6881
73021038,12.456,73021038,24.3549
73052321,15.9486,73052321,24.8757
73067535,14.7091,73067535,25.2956
73098517,14.4883,73098517,24.0849
73114221,14.758,73114221,22.8045
73129680,12.8436,73129680,27.2178
73144829,13.6549,73144829,28.1654
73177059,13.6807,73177059,24.0008
73208954,14.6566,73208954,26.009
73228689,17.6578,73228689,25.3231
73243712,13.7192,73243712,21.1879
73259394,17.3476,73259394,24.656
73278365,15.7574,73278365,23.9528
73305964,15.2577,73305964,21.3255
73321783,14.8459,73321783,23.5648
73338156,16.5295,73338156,22.0768
73349119,16.2937,73349119,21.4471
73379369,15.8489,73379369,21.8329
73400177,16.2833,73400177,21.4574
73414993,15.3094,73414993,19.8641
73431215,13.5871,73431215,20.4242
73449259,12.7463,73449259,22.6383
73478762,14.5361,73478762,23.7109
73495741,15.1214,73495741,23.6864
73510742,14.9948,73510742,21.0174
73528462,14.1948,73528462,25.4757
73556357,12.3214,73556357,21.9409
73572098,13.9277,73572098,22.8998
73589417,10.8972,73589417,25.4233
73604539,13.4137,73604539,26.6446
73623079,10.5142,73623079,25.3113
73662900,13.7513,73662900,29.0102
73678823,10.2946,73678823,27.3763
73694947,12.2332,73694947,24.4588
73714599,11.0909,73714599,26.2239
73732493,10.7081,73732493,24.3826
73761052,13.298,73761052,21.782
73779595,10.3423,73779595,24.8538
73788767,9.5867,73788767,28.7219
73807883,9.44015,73807883,26.9263
73823884,7.17383,73823884,23.2548
73838753,9.99088,73838753,24.7476
73866175,8.86493,73866175,26.2465
73897880,9.02304,73897880,23.2865
73917497,8.85952,73917497,23.953
73932410,13.0701,73932410,25.9633
73948100,10.1265,73948100,29.9767
73963116,12.6381,73963116,24.6208
73990536,11.305,73990536,28.5864
74011214,15.5604,74011214,27.8954
74026624,12.9175,74026624,25.7832
74041631,15.5337,74041631,24.765
74057888,14.7632,74057888,25.5499
74083518,16.3881,74083518,27.4436
74098207,16.2201,74098207,27.9401
74119498,16.0952,74119498,27.9693
74134618,19.0441,74134618,28.7523
74145131,15.6767,74145131,23.9499
74176442,16.892,74176442,24.7168
74192851,17.6631,74192851,26.2105
74223695,19.8271,74223695,30.0607
74243532,19.3062,74243532,28.7828
74258362,19.6119,74258362,28.5396
74274240,18.9705,74274240,31.4491
74293823,19.9013,74293823,26.2312
74323122,22.3719,74323122,28.0264
74363723,20.1792,74363723,26.9948
74382819,19.4188,74382819,28.7918
74398981,19.1783,74398981,28.6564
74410917,19.273,74410917,29.2265
74441495,19.3537,74441495,25.4066
74472863,16.2476,74472863,23.917
74488087,15.0758,74488087,24.3007
74509221,16.2011,74509221,29.2801
74549556,15.257,74549556,30.5919
74565236,17.3106,74565236,28.5035
74581239,16.3371,74581239,25.9479
74601100,13.3852,74601100,30.2458
74611402,14.0597,74611402,26.7007
74642367,13.1512,74642367,28.812
74663280,14.2025,74663280,27.2811
74682736,18.0462,74682736,30.845
74689504,14.1853,74689504,23.7943
74710033,12.5737,74710033,25.0222
74727136,11.5703,74727136,24.3842
74742258,14.3055,74742258,24.95
74757342,10.4468,74757342,23.8854
74773098,11.5128,74773098,24.3893
74791114,9.58229,74791114,29.534
74826632,8.90701,74826632,24.5626
74849902,8.03416,74849902,27.3061
74860809,10.0171,74860809,24.8046
74882462,6.69663,74882462,26.29
74911610,8.44626,74911610,25.6177
74937432,7.43605,74937432,24.7914
74957577,7.47665,74957577,23.71
74974208,11.8199,74974208,28.8696
74989072,7.89023,74989072,25.2717
75005179,8.05399,75005179,22.3808
75015122,13.2514,75015122,24.3662
75035997,11.3053,75035997,26.1499
75051185,11.2462,75051185,25.8031
75078838,12.635,75078838,22.4396
75108271,13.9355,75108271,30.2419
75139746,15.0483,75139746,26.9947
75160921,13.339,75160921,26.0315
75176872,16.7757,75176872,25.5459
75192847,12.2893,75192847,26.2372
75208152,16.2278,75208152,25.3593
75223819,14.8701,75223819,27.8268
75249488,14.66,75249488,27.6538
75280815,18.1525,75280815,27.0528
75296202,14.9079,75296202,25.5554
75311738,14.7728,75311738,24.0498
75327511,17.0261,75327511,23.4373
75343281,15.4617,75343281,22.2386
75359915,16.3001,75359915,24.4428
75385811,18.6696,75385811,25.1517
75391055,14.8388,75391055,29.0981
75411969,15.2955,75411969,30.1599
75427679,16.1232,75427679,28.0586
75457967,17.8997,75457967,25.1322
75472983,16.039,75472983,28.7885
75483275,16.4659,75483275,25.2639
75504270,15.7741,75504270,26.9424
75519703,13.9358,75519703,26.2052
75547007,14.592,75547007,29.2736
75576602,15.6469,75576602,25.4257
75592357,18.1831,75592357,27.1986
75623407,16.7541,75623407,24.2211
75644427,13.536,75644427,24.9146
75671407,13.2696,75671407,26.6225
75693315,14.4834,75693315,29.3571
75724335,13.521,75724335,29.3565
75749103,12.6782,75749103,27.5104
75780973,15.0427,75780973,30.3694
75796829,14.2069,75796829,29.5463
75812379,12.7072,75812379,24.9067
75843978,14.4624,75843978,25.3367
75877285,13.6548,75877285,28.563
75895040,13.7135,75895040,27.1245
75925541,15.8441,75925541,25.8332
75943018,16.2579,75943018,25.1238
75972678,13.4758,75972678,25.2005
75987611,16.3354,75987611,24.3
76003708,11.9989,76003708,24.5461
76019113,15.9843,76019113,23.4678
76034720,13.057,76034720,24.9835
76052779,13.4774,76052779,29.4477
76061534,13.0892,76061534,28.4915
76093456,14.3055,76093456,26.5873
76124702,15.3141,76124702,32.2816
76156459,15.7834,76156459,30.5476
76173047,13.4086,76173047,30.0364
76194448,14.9488,76194448,30.7521
76233542,14.4122,76233542,28.7387
76250546,15.5609,76250546,26.8048
76282116,15.4664,76282116,29.6306
76297025,13.8962,76297025,30.3974
76329163,14.5851,76329163,26.5501
76348944,14.1891,76348944,26.2226
76364572,11.0588,76364572,25.6978
76390267,13.8815,76390267,25.1949
76397301,13.2585,76397301,28.3279
76426434,10.7252,76426434,28.6339
76442726,12.6646,76442726,27.2026
76457440,15.8101,76457440,26.9372
76473002,12.6664,76473002,23.4585
76488912,15.944,76488912,23.921
76515664,12.042,76515664,22.5607
76531798,15.8883,76531798,26.3926
76546853,15.0314,76546853,27.2802
76578687,12.2148,76578687,24.3423
76594282,12.4255,76594282,24.6328
76625042,11.5131,76625042,24.5539
76650409,13.1916,76650409,23.5789
76678024,11.5278,76678024,23.3283
76692949,14.3423,76692949,23.5604
76708364,11.5152,76708364,21.1236
76724727,16.2983,76724727,21.5378
76740280,15.1126,76740280,23.0954
76749362,15.2865,76749362,24.5175
76770636,13.0891,76770636,24.9378
76796387,15.9754,76796387,25.2984
76811506,15.4915,76811506,23.0326
76842619,13.2938,76842619,23.6731
76859201,13.6813,76859201,27.9311
76878930,15.3946,76878930,23.8592
76896363,17.9319,76896363,25.3585
76926434,12.9345,76926434,29.2521
76936205,16.6825,76936205,26.1294
76966978,16.7118,76966978,22.2372
76987708,13.5461,76987708,23.8763
77004280,14.6809,77004280,30.0217
77034438,15.5622,77034438,28.4749
77061247,15.2826,77061247,27.0204
77076549,13.4572,77076549,25.4037
77093623,13.9906,77093623,24.3973
77115211,14.9489,77115211,27.8581
77146878,15.2839,77146878,22.7941
77180249,13.8032,77180249,25.9529
77201988,15.8082,77201988,27.5368
77221961,16.8904,77221961,21.9808
77231950,16.3259,77231950,26.4292
77264167,17.5131,77264167,26.5761
77284710,15.6822,77284710,23.3525
77325703,14.6227,77325703,22.592
77330713,16.3052,77330713,26.8654
77346646,13.504,77346646,27.5884
77364623,11.7864,77364623,24.704
77404788,12.1117,77404788,25.3326
77435537,14.4056,77435537,25.6464
77451557,12.8437,77451557,24.3961
77472677,12.0539,77472677,25.4966
77488567,13.9346,77488567,23.0176
77506329,13.2366,77506329,27.585
77544958,12.7065,77544958,24.3826
77576264,13.9865,77576264,29.138
77591694,15.4179,77591694,27.0231
77621663,14.3258,77621663,23.7367
77652219,12.8757,77652219,26.6178
77668146,12.8493,77668146,26.2057
77699920,11.7996,77699920,30.1372
77721405,14.4465,77721405,29.3263
77735344,16.1157,77735344,23.1594
77746908,15.4929,77746908,26.0246
77776651,11.3484,77776651,25.0807
77792342,13.891,77792342,26.169
77807843,12.4318,77807843,23.9891
77823877,12.0532,77823877,27.0242
77855526,15.7442,77855526,23.1139
77888187,13.4405,77888187,23.3237
77918104,13.6502,77918104,24.7005
77950770,15.8492,77950770,29.9587
77966611,17.2358,77966611,24.8106
77987078,14.4457,77987078,24.1729
78002419,17.2234,78002419,26.4388
78017827,13.7498,78017827,27.7313
78045421,18.283,78045421,26.867
78060870,15.9974,78060870,26.4994
78092609,17.1658,78092609,27.4654
78107011,16.7405,78107011,25.8996
78137632,15.6436,78137632,27.9189
78153721,16.7658,78153721,26.7128
78170056,14.6617,78170056,30.3678
78201102,19.3154,78201102,28.8947
78217198,19.3351,78217198,25.4214
78247619,18.5671,78247619,27.2011
78268109,17.4985,78268109,24.1363
78278467,17.4139,78278467,22.7894
78299098,16.2848,78299098,24.1882
78317382,14.9022,78317382,21.0468
78355096,15.498,78355096,22.698
78375888,17.6436,78375888,20.7812
78391548,15.6001,78391548,23.6019
78402383,18.2509,78402383,23.8081
78422087,14.9337,78422087,22.8834
78440091,15.368,78440091,27.66
78448023,15.2891,78448023,21.9127
78479835,15.8649,78479835,26.5314
78500432,14.6256,78500432,27.758
78515211,15.4615,78515211,25.188
78545036,17.5556,78545036,26.0832
78571808,15.5289,78571808,26.4051
78588111,16.1166,78588111,22.5855
78608476,14.5903,78608476,25.8163
78627920,15.7451,78627920,29.3563
78665896,17.4808,78665896,29.1597
78682066,15.6349,78682066,29.6214
78696862,16.6491,78696862,28.1034
78718540,16.9994,78718540,25.9497
78728644,15.6765,78728644,26.9007
78748876,15.6719,78748876,27.5828
78765728,15.0845,78765728,28.2003
78794922,18.6321,78794922,28.6247
78810690,15.184,78810690,28.4282
78826956,15.5736,78826956,28.9457
78853067,15.2892,78853067,29.0094
78868952,15.0492,78868952,28.5843
78884973,15.4302,78884973,28.266
78915173,16.5663,78915173,25.5459
78935632,14.3592,78935632,26.9354
78951131,14.2022,78951131,29.7067
78984418,13.5157,78984418,26.1803
79012487,17.5477,79012487,24.7835
79028816,15.9881,79028816,25.7908
79044506,14.6616,79044506,25.91
79055717,15.9534,79055717,25.3395
79077207,15.4223,79077207,25.3368
79091998,15.2497,79091998,27.2719
79102719,13.9341,79102719,25.0439
79122218,17.8008,79122218,27.0576
79138379,15.7031,79138379,25.4903
79154329,17.9695,79154329,27.6803
79170648,14.3054,79170648,24.3183
79187925,16.1908,79187925,29.053
79197163,14.6993,79197163,30.1323
79245239,15.733,79245239,31.2767
79268376,12.875,79268376,30.6643
79297209,15.911,79297209,31.6282
79313040,12.8483,79313040,31.6183
79328204,15.8852,79328204,28.6919
79343104,11.4828,79343104,30.9522
79369773,12.609,79369773,25.4258
79390188,13.0892,79390188,30.5788
79400918,12.2164,79400918,26.2626
79432876,14.457,79432876,25.0894
79462909,11.3425,79462909,27.3368
79482790,12.7806,79482790,28.272
79493161,12.7452,79493161,24.7009
79513286,14.2419,79513286,24.4287
79529084,11.8774,79529084,24.5468
79545288,13.0585,79545288,25.0421
79561921,13.3484,79561921,23.2968
79578996,15.1212,79578996,26.7137
79611170,16.1203,79611170,29.8094
79652016,15.0313,79652016,30.8474
79670426,12.2742,79670426,27.068
79685254,13.2318,79685254,25.6047
79711840,13.0807,79711840,26.1371
79732841,11.3165,79732841,26.8647
79746524,13.2948,79746524,26.474
79762677,11.5783,79762677,26.1927
79778995,13.3033,79778995,29.2599
79793970,10.0319,79793970,30.6633
79824439,16.6481,79824439,25.5146
79840040,12.0036,79840040,25.2219
79866763,11.4777,79866763,23.6479
79887794,13.5452,79887794,28.9333
79930865,10.9558,79930865,22.8532
79961977,12.0436,79961977,24.2292
79992934,12.6307,79992934,21.299
80011876,12.8429,80011876,24.865
80028608,13.094,80028608,22.3966
80068706,16.0415,80068706,25.6838
80073662,13.8079,80073662,23.596
80084955,16.1881,80084955,23.0105
80104798,14.479,80104798,27.1646
80119916,16.3291,80119916,26.7896
80146846,16.8203,80146846,24.0775
80177873,14.457,80177873,28.501
80193124,15.0409,80193124,24.9168
80228727,13.5116,80228727,27.0713
80234717,13.3827,80234717,28.8616
80260583,18.3719,80260583,27.2281
80285226,17.2033,80285226,25.1556
80308863,16.0109,80308863,25.7056
80348823,14.515,80348823,25.109
80364236,15.6283,80364236,22.7716
80379542,15.634,80379542,25.694
80411157,13.4721,80411157,26.2766
80426532,16.2672,80426532,22.7762
80443508,17.6762,80443508,26.8535
80462760,14.5189,80462760,26.2629
80489820,13.5717,80489820,23.0528
80510877,16.2384,80510877,28.5834
80529389,15.3366,80529389,23.812
80556372,14.8702,80556372,26.7214
80583597,14.2751,80583597,25.7008
80598289,15.22,80598289,21.6811
80630820,16.5965,80630820,24.1584
80660514,15.9179,80660514,27.4136
80681335,17.9755,80681335,23.6747
80692836,18.0481,80692836,24.6348
80712471,15.4924,80712471,25.5905
80740267,15.7183,80740267,26.6455
80759742,15.6173,80759742,26.7758
80774611,17.6615,80774611,22.0699
80789216,19.0776,80789216,26.6859
80800138,18.7948,80800138,27.8262
80819974,18.934,80819974,26.2731
80842234,17.5508,80842234,25.4391
80877845,16.8646,80877845,24.8031
80893430,19.5767,80893430,23.9246
80908961,17.4868,80908961,23.9945
80939973,18.6125,80939973,22.7676
80970917,18.939,80970917,23.4939
80991290,19.7539,80991290,25.872
81002467,16.0095,81002467,23.7347
81024376,16.5665,81024376,26.0283
81034298,17.4553,81034298,28.626
81065925,17.7987,81065925,24.0038
81088735,20.0196,81088735,27.0236
81126560,18.1516,81126560,24.5253
81142509,19.8589,81142509,25.0814
81172703,17.6935,81172703,29.0712
81188302,15.8499,81188302,24.354
81219432,15.7097,81219432,25.7631
81235072,18.3558,81235072,25.7875
81251099,17.1731,81251099,23.4516
81271101,15.9173,81271101,24.949
81287310,15.6531,81287310,22.5603
81302789,17.3833,81302789,26.3785
81319076,16.5657,81319076,28.0405
81345627,17.2141,81345627,30.1288
81360724,17.8701,81360724,30.239
81376042,13.9765,81376042,31.2139
81391765,19.5687,81391765,29.454
81408295,16.2273,81408295,30.1205
81440464,17.111,81440464,25.4258
81460618,15.9606,81460618,29.6314
81471087,13.8651,81471087,28.1873
81491883,15.8168,81491883,29.1189
81502927,15.0381,81502927,28.2981
81522788,16.8912,81522788,26.6055
81539448,14.6552,81539448,26.4516
81555258,16.0643,81555258,23.2379
81571212,14.0117,81571212,24.1208
81585563,15.9621,81585563,25.0666
81612302,12.9214,81612302,29.2745
81617194,16.9021,81617194,28.329
81643281,14.3716,81643281,23.5333
81650472,14.5979,81650472,25.646
81679221,13.7511,81679221,22.0276
81694090,15.0751,81694090,21.709
81722613,13.4762,81722613,23.3179
81736287,14.4074,81736287,24.6859
81767850,14.1577,81767850,25.6428
81789714,14.2417,81789714,21.8865
81817975,16.9274,81817975,24.0722
81834078,13.5047,81834078,24.2085
81849454,16.8693,81849454,28.7777
81866093,13.3097,81866093,29.0812
81892170,14.3582,81892170,28.2862
81907401,13.9812,81907401,25.4718
81929564,16.1205,81929564,24.9531
81938798,13.3585,81938798,26.3713
81958712,16.7391,81958712,29.144
81986015,17.1153,81986015,27.242
82005817,14.1958,82005817,24.3207
82032312,15.5292,82032312,24.4329
82052231,14.4523,82052231,27.3758
82062649,15.0844,82062649,29.1131
82082324,14.4673,82082324,29.8288
82099742,12.8501,82099742,29.5947
82140271,13.0226,82140271,26.7549
82171787,15.8803,82171787,26.551
82187432,10.8696,82187432,25.985
82203242,12.1075,82203242,25.7223
82223351,14.4174,82223351,28.1607
82249260,12.2956,82249260,27.908
82254315,12.8845,82254315,28.8813
82279600,15.9497,82279600,27.5504
82295193,13.681,82295193,27.0531
82311952,14.656,82311952,27.5169
82332222,13.4776,82332222,25.227
82349431,12.0752,82349431,24.3718
82388605,14.2342,82388605,25.0254
82404149,12.7756,82404149,30.2131
82435698,13.5155,82435698,25.3319
82452036,14.9449,82452036,27.7623
82470564,13.7129,82470564,29.2836
82497902,15.8074,82497902,29.2645
82518422,15.8101,82518422,29.1134
82528903,16.0492,82528903,31.8916
82548998,14.234,82548998,29.5715
82564380,15.497,82564380,26.4883
82575246,15.8751,82575246,30.7796
82605504,13.8817,82605504,28.2326
82620857,15.0249,82620857,25.3298
82651063,15.667,82651063,27.319
82666640,16.4878,82666640,27.3502
82698591,15.012,82698591,27.6292
82718627,13.8957,82718627,24.5043
82735786,15.5337,82735786,25.151
82744333,16.0264,82744333,24.0908
82764922,16.4515,82764922,27.0839
82780962,15.6764,82780962,23.8412
82799583,14.419,82799583,29.662
82838852,15.0908,82838852,29.2795
82854372,15.1844,82854372,26.6447
82870287,16.6035,82870287,26.7543
82886165,18.1736,82886165,26.0948
82901251,16.0688,82901251,24.6546
82916666,16.1335,82916666,26.899
82948590,18.4341,82948590,26.077
82980056,14.0553,82980056,27.4851
83002367,14.9195,83002367,23.9076
83031644,16.0633,83031644,25.0814
83042745,14.838,83042745,25.3104
83074373,14.5151,83074373,28.3289
83094425,13.5365,83094425,25.3247
83105286,14.6541,83105286,29.3719
83125556,14.9385,83125556,30.3693
83142546,14.896,83142546,25.8637
83157579,13.3653,83157579,24.9461
83173529,13.9669,83173529,25.3388
83200271,13.1012,83200271,27.7631
83219202,15.3633,83219202,25.3481
83234699,13.472,83234699,24.5629
83252684,14.2343,83252684,25.2475
83282261,14.6285,83282261,23.6881
83299990,15.4247,83299990,29.981
83339667,16.1205,83339667,28.5795
83355061,13.8948,83355061,25.7602
83371586,16.8652,83371586,24.6961
83387269,15.2201,83387269,25.5407
83403074,14.6159,83403074,27.5911
83434180,13.9136,83434180,28.0183
83449363,14.5977,83449363,26.2318
83470322,15.1205,83470322,25.6625
83506374,14.1154,83506374,26.4947
83531296,14.2689,83531296,29.3626
83559193,14.6952,83559193,27.9912
83580201,13.6378,83580201,30.095
83594214,15.9181,83594214,29.8736
83625551,13.5088,83625551,27.2836
83642631,12.8766,83642631,27.7485
83681447,17.1694,83681447,26.9022
83697769,16.1591,83697769,25.7519
83729328,14.2419,83729328,25.5775
83745475,14.9126,83745475,26.2726
83776691,13.3423,83776691,25.6603
83793750,13.302,83793750,29.5714
83811874,17.0253,83811874,27.3073
83828726,13.0539,83828726,27.7033
83844215,19.1724,83844215,23.9502
83869334,17.9383,83869334,24.1526
83891312,17.6958,83891312,27.2625
83920616,14.3096,83920616,31.5012
83936342,13.6403,83936342,28.3868
83954393,14.9449,83954393,29.1499
83995023,13.5464,83995023,25.5129
84014193,16.0278,84014193,25.3138
84029467,18.1154,84029467,29.9152
84040514,14.7908,84040514,26.7817
84060553,13.3036,84060553,27.1331
84077005,14.962,84077005,23.7365
84092310,13.9014,84092310,24.3997
84118517,14.5793,84118517,23.0112
84123182,12.8725,84123182,27.7948
84149881,15.2102,84149881,30.3666
84181544,15.2984,84181544,23.8302
84212318,15.6656,84212318,25.4766
84232466,14.808,84232466,25.3324
84248417,15.3188,84248417,22.234
84263828,14.2915,84263828,23.6834
84289933,15.9119,84289933,27.4392
84305758,16.6974,84305758,24.7009
84325979,15.148,84325979,24.21
84341978,17.2277,84341978,26.7203
84357226,15.4253,84357226,26.0675
84373454,16.6827,84373454,25.757
84388845,16.1221,84388845,26.187
84408838,15.2484,84408838,24.6737
84446783,13.7137,84446783,23.3741
84466624,14.4624,84466624,24.2695
84482004,13.7089,84482004,27.3034
84509284,17.654,84509284,24.4365
84539413,15.4937,84539413,21.6364
84544457,15.7628,84544457,25.9253
84571350,15.1819,84571350,27.8404
84591202,16.131,84591202,23.681
84606118,14.6302,84606118,24.167
84622320,18.7434,84622320,26.4695
84638480,16.2632,84638480,23.4889
84655578,17.4738,84655578,23.845
84688046,17.9407,84688046,26.4116
84715121,17.1064,84715121,29.1443
84732143,18.4409,84732143,29.531
84758470,18.4625,84758470,27.7987
84765981,19.3036,84765981,23.7937
84795212,17.8482,84795212,25.5414
84825254,17.7368,84825254,25.8543
84852016,20.3771,84852016,24.3887
84883524,18.1158,84883524,25.3829
84905114,18.5755,84905114,24.0522
84933987,19.4066,84933987,26.3882
84945747,19.5123,84945747,22.4747
84965797,17.8702,84965797,21.8012
84981447,13.9868,84981447,27.0181
84996612,17.7635,84996612,25.4064
85014475,18.8165,85014475,24.4195
85054175,18.3898,85054175,21.0088
85085212,15.2906,85085212,26.9736
85100164,18.147,85100164,27.2738
85131906,17.7288,85131906,26.4357
85151717,15.8812,85151717,26.3265
85167407,16.0373,85167407,24.439
85183922,15.8813,85183922,24.2762
85194322,14.6892,85194322,23.681
85214368,16.1942,85214368,25.7689
85230329,15.4987,85230329,29.914
85245155,17.0236,85245155,26.371
85259935,14.6559,85259935,26.0987
85275331,17.1005,85275331,25.3498
85291059,15.9854,85291059,27.3433
85307192,15.3889,85307192,27.1036
85334173,13.8136,85334173,27.3711
85354491,14.1855,85354491,25.4816
85365270,12.6406,85365270,23.9281
85386095,16.0492,85386095,24.7569
85413844,14.3674,85413844,24.9052
85428707,13.5088,85428707,23.3598
85450525,14.0071,85450525,30.126
85490136,14.8589,85490136,28.2417
85510486,15.7758,85510486,25.329
85537713,14.3912,85537713,26.2356
85557210,14.234,85557210,26.9013
85573260,15.3905,85573260,27.9777
85589492,13.924,85589492,30.1617
85600266,14.944,85600266,27.6275
85620074,12.3197,85620074,28.4933
85635329,16.2105,85635329,26.6549
85661452,15.1762,85661452,29.3671
85676196,13.7137,85676196,25.2734
85696716,14.8014,85696716,24.6898
85714713,13.2021,85714713,23.4367
85755076,14.3724,85755076,26.6877
85786208,13.0531,85786208,27.2877
85803048,10.8226,85803048,27.1024
85833007,10.683,85833007,30.1602
85853118,12.843,85853118,29.4996
85869334,9.92176,85869334,28.2524
85895574,13.7119,85895574,25.3575
85926689,10.5443,85926689,25.7275
85942762,9.63314,85942762,25.5013
85958589,7.93919,85958589,27.1309
85973694,8.62361,85973694,28.5818
86006451,6.69336,86006451,27.5933
86027105,8.45171,86027105,26.8855
86043479,5.44012,86043479,25.4966
86083857,7.6445,86083857,28.4225
86103832,9.03693,86103832,24.9694
86114436,7.6774,86114436,29.6349
86134713,8.30357,86134713,28.1787
86150224,7.40925,86150224,26.6494
86161725,7.26331,86161725,26.6488
86193176,11.4132,86193176,25.5137
86214657,9.89165,86214657,27.7615
86228760,8.73362,86228760,26.9214
86244597,11.3404,86244597,28.5954
86259460,9.04792,86259460,27.7293
86276812,12.6961,86276812,26.2437
86315436,10.3769,86315436,27.3187
86331876,10.1315,86331876,27.2738
86351807,9.80424,86351807,25.364
86367322,12.3868,86367322,24.5756
86393521,9.11565,86393521,24.0877
86410156,10.8547,86410156,27.2108
86425881,8.44945,86425881,25.0546
86450823,11.2629,86450823,30.4155
86478441,10.7072,86478441,25.116
86507588,12.4228,86507588,27.6359
86518428,8.27286,86518428,25.1662
86538699,8.68703,86538699,29.3476
86549525,11.5677,86549525,25.567
86580908,9.11549,86580908,24.8604
86598007,8.04145,86598007,25.8666
86617096,10.0532,86617096,26.3541
86635369,9.83877,86635369,26.0495
86674643,11.3137,86674643,22.0482
86689688,8.66605,86689688,21.1267
86704991,13.3362,86704991,25.6565
86736794,9.67119,86736794,25.3557
86756846,12.5353,86756846,25.5048
86771961,9.81716,86771961,21.9781
86797782,13.0049,86797782,25.5141
86813785,11.7825,86813785,27.1443
86829937,11.8804,86829937,24.5761
86849441,11.4878,86849441,24.8373
86865070,12.7613,86865070,24.6334
86884521,13.6766,86884521,27.4826
86922123,11.2463,86922123,24.847
86938608,11.1326,86938608,23.2864
86958463,14.6233,86958463,25.3381
86984624,12.8693,86984624,27.6627
87005069,15.6052,87005069,29.0707
87020189,13.0538,87020189,31.3278
87047678,12.2522,87047678,28.7638
87067726,16.3306,87067726,27.6036
87094678,15.7329,87094678,25.7781
87114187,13.8272,87114187,26.194
87140381,16.1479,87140381,28.9258
87155408,14.764,87155408,26.7379
87170508,16.6758,87170508,25.8441
87185735,15.0379,87185735,23.0404
87201627,14.5197,87201627,25.961
87222367,16.9257,87222367,29.8143
87248867,13.927,87248867,28.145
87263696,17.4064,87263696,27.2837
87286416,17.728,87286416,29.1376
87316240,15.3688,87316240,25.5277
87326420,16.2469,87326420,27.1839
87346328,16.86,87346328,27.1814
87362323,15.4681,87362323,28.1009
87377851,18.2633,87377851,27.5652
87405311,17.2722,87405311,28.844
87410689,15.7687,87410689,28.5355
87426823,16.1261,87426823,30.8496
87459753,15.7774,87459753,26.5187
87497334,17.2119,87497334,28.0225
87517715,15.4721,87517715,29.4413
87543359,16.3307,87543359,26.8279
87563212,17.9811,87563212,24.5556
87578973,15.2593,87578973,23.2999
87604842,18.1406,87604842,28.4358
87637308,17.7973,87637308,26.7975
87656637,15.9363,87656637,25.8655
87667163,15.7052,87667163,24.2024
87687487,17.6196,87687487,25.3859
87714313,17.5884,87714313,26.6065
87736042,14.6627,87736042,23.3739
87744104,14.0245,87744104,24.1207
87764827,16.0634,87764827,25.1492
87791155,14.3808,87791155,28.7167
87807032,18.4922,87807032,28.6116
87822369,18.077,87822369,26.4795
87854428,15.6414,87854428,22.7936
87884776,14.4987,87884776,27.1992
87915925,16.1543,87915925,27.8697
87930918,15.3573,87930918,23.3095
87970564,14.6295,87970564,25.3413
87977718,14.483,87977718,26.4719
87998713,17.7705,87998713,26.4605
88024199,15.3049,88024199,22.9381
88045278,16.0546,88045278,28.2243
88075038,16.8579,88075038,25.4364
88108509,16.8214,88108509,25.7059
88115543,16.0946,88115543,23.4486
88135454,13.166,88135454,23.8716
88151340,13.4183,88151340,28.7259
88182528,13.4889,88182528,23.2825
88211953,12.6712,88211953,25.2711
88228661,15.7135,88228661,23.8374
88242461,13.0867,88242461,24.4823
88258574,12.2915,88258574,22.4244
88274216,15.6122,88274216,22.059
88301153,15.0489,88301153,21.6944
88331321,12.4729,88331321,25.351
88346151,14.5908,88346151,19.54
88362865,12.6352,88362865,26.1359
88382595,12.7719,88382595,21.9033
88399568,12.2168,88399568,22.9531
88414579,13.5584,88414579,21.2506
88441770,13.3762,88441770,26.4565
88460727,12.8491,88460727,21.8363
88475704,13.4557,88475704,23.1603
88502120,13.9354,88502120,24.0908
88517268,13.6196,88517268,22.4015
